#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    9.18948e-01	    0.00000e+00	    7.84101e-03	    4.21909e-19	   -2.05539e-03	   -3.01378e-19	    8.51530e-19	   -4.18877e-19	   -9.53467e-03	   -5.32596e-19
    9.43076e-01	    0.00000e+00	    6.68740e-03	    3.25950e-19	   -1.88072e-03	   -2.78909e-19	    3.83189e-19	   -2.77441e-19	   -8.33703e-03	   -3.70960e-19
    9.67799e-01	    0.00000e+00	    5.67929e-03	    3.26923e-19	   -1.71179e-03	   -1.68535e-19	    3.83189e-19	   -3.15450e-19	   -7.25871e-03	   -3.51378e-19
    9.93148e-01	    0.00000e+00	    4.80160e-03	    3.32759e-19	   -1.54963e-03	   -1.87353e-19	    5.10918e-19	   -2.70182e-19	   -6.29160e-03	   -3.25137e-19
    1.01916e+00	    0.00000e+00	    4.04051e-03	    1.78354e-19	   -1.39511e-03	   -1.65671e-19	    1.27730e-19	   -2.37311e-19	   -5.42782e-03	   -2.85441e-19
    1.04586e+00	    0.00000e+00	    3.38329e-03	    1.60630e-19	   -1.24890e-03	   -2.13820e-19	    2.98036e-19	   -2.11315e-19	   -4.65967e-03	   -1.92537e-19
    1.07329e+00	    0.00000e+00	    2.81826e-03	    1.11805e-19	   -1.11149e-03	   -1.21668e-19	    6.41288e-16	   -2.14711e-19	   -3.97962e-03	   -2.04657e-19
    1.10150e+00	    0.00000e+00	    2.33471e-03	    1.19769e-19	   -9.83239e-04	   -1.34183e-19	    1.13470e-12	   -1.71404e-19	   -3.38039e-03	   -1.69917e-19
    1.13052e+00	    0.00000e+00	    1.92299e-03	    1.18446e-19	   -8.64371e-04	   -8.83119e-20	   -6.38565e-13	   -1.11520e-19	   -2.85507e-03	   -1.69582e-19
    1.16041e+00	    0.00000e+00	    1.57423e-03	    7.12251e-20	   -7.54948e-04	   -1.43836e-19	    1.06441e-19	   -1.53782e-19	   -2.39691e-03	   -9.61434e-20
