#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    8.06284e-01	    0.00000e+00	    6.89876e-02	    2.18886e-18	   -1.29145e-02	   -1.52605e-18	    5.10918e-18	   -2.13302e-18	   -3.57850e-02	   -1.61657e-18
    8.27837e-01	    0.00000e+00	    6.02753e-02	    2.99639e-18	   -1.21961e-02	   -1.46643e-18	    6.47163e-18	   -1.68621e-18	   -3.30212e-02	   -1.55634e-18
    8.49856e-01	    0.00000e+00	    5.25109e-02	    2.50739e-18	   -1.14607e-02	   -1.66332e-18	    3.06551e-18	   -1.58874e-18	   -3.03279e-02	   -1.71432e-18
    8.72365e-01	    0.00000e+00	    4.56076e-02	    1.51119e-18	   -1.07173e-02	   -1.23769e-18	    0.00000e+00	   -1.62723e-18	   -2.77246e-02	   -1.44852e-18
    8.95387e-01	    0.00000e+00	    3.94856e-02	    1.18564e-18	   -9.97405e-03	   -1.26852e-18	    0.00000e+00	   -1.74116e-18	   -2.52267e-02	   -1.13334e-18
    9.18948e-01	    0.00000e+00	    3.40709e-02	    1.44740e-18	   -9.23802e-03	   -1.03803e-18	    3.40612e-18	   -1.80128e-18	   -2.28467e-02	   -1.44512e-18
    9.43076e-01	    0.00000e+00	    2.92951e-02	    1.31635e-18	   -8.51548e-03	   -9.62945e-19	    2.38429e-18	   -9.66018e-19	   -2.05935e-02	   -9.66254e-19
    9.67799e-01	    0.00000e+00	    2.50955e-02	    1.03268e-18	   -7.81169e-03	   -8.94559e-19	    2.55459e-18	   -1.13326e-18	   -1.84736e-02	   -1.11908e-18
    9.93148e-01	    0.00000e+00	    2.14141e-02	    1.11911e-18	   -7.13118e-03	   -7.23568e-19	    3.06551e-18	   -1.20732e-18	   -1.64910e-02	   -9.21718e-19
    1.01916e+00	    0.00000e+00	    1.81976e-02	    6.09928e-19	   -6.47775e-03	   -8.85444e-19	    5.10918e-19	   -1.07861e-18	   -1.46477e-02	   -5.86874e-19
    1.04586e+00	    0.00000e+00	    1.53974e-02	    6.17202e-19	   -5.85447e-03	   -6.61404e-19	    2.38429e-18	   -8.60119e-19	   -1.29438e-02	   -7.10323e-19
    1.07329e+00	    0.00000e+00	    1.29685e-02	    5.59334e-19	   -5.26370e-03	   -5.26964e-19	    1.02184e-18	   -7.09215e-19	   -1.13776e-02	   -6.66626e-19
    1.10150e+00	    0.00000e+00	    1.08699e-02	    4.27555e-19	   -4.70719e-03	   -6.62043e-19	    1.36245e-18	   -7.98379e-19	   -9.94621e-03	   -3.88401e-19
    1.13052e+00	    0.00000e+00	    9.06452e-03	    4.58134e-19	   -4.18627e-03	   -3.70663e-19	    5.10918e-19	   -4.48607e-19	   -8.64561e-03	   -3.15890e-19
    1.16041e+00	    0.00000e+00	    7.51818e-03	    3.24912e-19	   -3.70164e-03	   -5.71237e-19	    1.10699e-18	   -6.55917e-19	   -7.47072e-03	   -3.69931e-19
    1.19120e+00	    0.00000e+00	    6.20014e-03	    3.00579e-19	   -3.25362e-03	   -3.03255e-19	    7.66377e-19	   -4.11141e-19	   -6.41585e-03	   -3.03223e-19
    1.22295e+00	    0.00000e+00	    5.08217e-03	    2.40669e-19	   -2.84197e-03	   -3.00768e-19	    8.51530e-19	   -4.19299e-19	   -5.47440e-03	   -2.25010e-19
    1.25573e+00	    0.00000e+00	    4.13913e-03	    2.06347e-19	   -2.46624e-03	   -3.31755e-19	    3.40612e-19	   -3.47564e-19	   -4.63961e-03	   -2.07890e-19
    1.28959e+00	    0.00000e+00	    3.34815e-03	    1.44883e-19	   -2.12553e-03	   -2.46481e-19	    3.83189e-19	   -2.23109e-19	   -3.90425e-03	   -1.44810e-19
    1.32459e+00	    0.00000e+00	    2.68870e-03	    1.02251e-19	   -1.81867e-03	   -2.18467e-19	    5.53495e-19	   -2.28861e-19	   -3.26087e-03	   -1.59577e-19
    1.36082e+00	    0.00000e+00	    2.14258e-03	    1.09200e-19	   -1.54430e-03	   -1.97726e-19	    3.40612e-19	   -2.14067e-19	   -2.70207e-03	   -1.02398e-19
    1.39834e+00	    0.00000e+00	    1.69342e-03	    7.37589e-20	   -1.30080e-03	   -1.31553e-19	    2.98036e-19	   -1.49198e-19	   -2.22037e-03	   -9.91108e-20
    1.43724e+00	    0.00000e+00	    1.32675e-03	    5.84407e-20	   -1.08637e-03	   -1.84770e-19	    0.00000e+00	   -2.08569e-19	   -1.80844e-03	   -8.98111e-20
    1.47762e+00	    0.00000e+00	    1.02978e-03	    3.85904e-20	   -8.99081e-04	   -1.33280e-19	    3.40612e-19	   -1.29789e-19	   -1.45909e-03	   -7.23786e-20
    1.51957e+00	    0.00000e+00	    7.91361e-04	    3.99834e-20	   -7.36943e-04	   -9.18788e-20	    1.49018e-19	   -1.16436e-19	   -1.16551e-03	   -6.42316e-20
    1.56319e+00	    0.00000e+00	    6.01677e-04	    3.06041e-20	   -5.97867e-04	   -5.42962e-20	    1.27730e-19	   -8.48307e-20	   -9.21106e-04	   -3.80052e-20
    1.60862e+00	    0.00000e+00	    4.52257e-04	    2.88300e-20	   -4.79735e-04	   -3.99959e-20	    1.20623e-11	   -6.33201e-20	   -7.19693e-04	   -3.11363e-20
    1.65598e+00	    0.00000e+00	    3.35795e-04	    1.48066e-20	   -3.80447e-04	   -4.84446e-20	    1.97765e-14	   -4.97787e-20	   -5.55498e-04	   -2.13854e-20
    1.70541e+00	    0.00000e+00	    2.46055e-04	    1.42708e-20	   -2.97924e-04	   -3.18186e-20	   -2.59407e-13	   -3.53826e-20	   -4.23188e-04	   -1.70524e-20
    1.75707e+00	    0.00000e+00	    1.77757e-04	    1.02140e-20	   -2.30165e-04	   -2.67914e-20	   -1.35736e-11	   -3.43516e-20	   -3.17898e-04	   -1.28241e-20
    1.81113e+00	    0.00000e+00	    1.26470e-04	    7.35344e-21	   -1.75246e-04	   -1.81345e-20	    6.38648e-20	   -1.95631e-20	   -2.35223e-04	   -1.06889e-20
    1.86778e+00	    0.00000e+00	    8.85040e-05	    4.08803e-21	   -1.31346e-04	   -1.31371e-20	    1.33052e-20	   -1.72952e-20	   -1.71232e-04	   -7.48825e-21
    1.92723e+00	    0.00000e+00	    6.08390e-05	    3.21045e-21	   -9.67856e-05	   -9.16560e-21	   -2.12085e-12	   -1.31770e-20	   -1.22474e-04	   -7.48835e-21
    1.98972e+00	    0.00000e+00	    4.10193e-05	    1.72539e-21	   -7.00167e-05	   -7.70350e-21	    4.53347e-13	   -8.56240e-21	   -8.59448e-05	   -5.39769e-21
    2.05551e+00	    0.00000e+00	    2.70806e-05	    1.33213e-21	   -4.96491e-05	   -6.46294e-21	    1.37899e-13	   -7.45653e-21	   -5.90742e-05	   -2.81633e-21
    2.12489e+00	    0.00000e+00	    1.74736e-05	    7.34804e-22	   -3.44480e-05	   -4.00051e-21	    1.99577e-21	   -3.82020e-21	   -3.97007e-05	   -1.53155e-21
    2.19820e+00	    0.00000e+00	    1.09966e-05	    4.84835e-22	   -2.33402e-05	   -1.77082e-21	    4.65681e-21	   -2.41407e-21	   -2.60337e-05	   -1.29809e-21
    2.27578e+00	    0.00000e+00	    6.73357e-06	    2.87417e-22	   -1.54080e-05	   -1.99835e-21	    1.33052e-21	   -1.81145e-21	   -1.66186e-05	   -9.95332e-22
    2.35807e+00	    0.00000e+00	    4.00140e-06	    2.13905e-22	   -9.88571e-06	   -1.12068e-21	    6.65258e-22	   -1.49231e-21	   -1.03007e-05	   -4.45085e-22
    2.44554e+00	    0.00000e+00	    2.30070e-06	    1.20472e-22	   -6.14675e-06	   -5.30893e-22	    6.65258e-22	   -7.10848e-22	   -6.18119e-06	   -2.78966e-22
    2.53871e+00	    0.00000e+00	    1.27553e-06	    6.24301e-23	   -3.69169e-06	   -4.05515e-22	    4.15786e-22	   -5.72378e-22	   -3.57890e-06	   -1.53595e-22
    2.63821e+00	    0.00000e+00	    6.79228e-07	    3.67400e-23	   -2.13369e-06	   -2.65184e-22	    7.89994e-22	   -3.20339e-22	   -1.99179e-06	   -8.89660e-23
