#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.10150e+00	    0.00000e+00	    4.68857e-03	    1.36949e-19	   -2.08645e-03	   -2.35503e-19	    5.10918e-19	   -3.12142e-19	   -1.10334e-03	   -6.35656e-20
    1.13052e+00	    0.00000e+00	    4.03983e-03	    1.48546e-19	   -1.92795e-03	   -1.49467e-19	   -4.25765e-20	   -2.17005e-19	   -1.12598e-03	   -5.45042e-20
    1.16041e+00	    0.00000e+00	    3.46070e-03	    1.30507e-19	   -1.76900e-03	   -2.31312e-19	   -5.25969e-15	   -3.16201e-19	   -1.11907e-03	   -4.27033e-20
    1.19120e+00	    0.00000e+00	    2.94656e-03	    1.15351e-19	   -1.61155e-03	   -1.30245e-19	    2.98036e-19	   -1.35334e-19	   -1.08819e-03	   -4.34050e-20
    1.22295e+00	    0.00000e+00	    2.49273e-03	    8.24471e-20	   -1.45736e-03	   -1.41557e-19	    4.25765e-19	   -2.03357e-19	   -1.03851e-03	   -4.81028e-20
    1.25573e+00	    0.00000e+00	    2.09455e-03	    5.95641e-20	   -1.30801e-03	   -1.04259e-19	    1.27730e-19	   -1.47634e-19	   -9.74686e-04	   -3.46557e-20
    1.28959e+00	    0.00000e+00	    1.74743e-03	    6.67037e-20	   -1.16484e-03	   -1.11354e-19	    4.68342e-19	   -9.39600e-20	   -9.00906e-04	   -5.22387e-20
    1.32459e+00	    0.00000e+00	    1.44683e-03	    3.89326e-20	   -1.02895e-03	   -1.13199e-19	    1.34164e-12	   -1.15060e-19	   -8.20856e-04	   -3.20291e-20
    1.36082e+00	    0.00000e+00	    1.18839e-03	    3.38807e-20	   -9.01307e-04	   -8.82699e-20	    2.55459e-19	   -1.09633e-19	   -7.37728e-04	   -2.41615e-20
    1.39834e+00	    0.00000e+00	    9.67864e-04	    3.82907e-20	   -7.82581e-04	   -7.04604e-20	    1.87936e-12	   -7.36059e-20	   -6.54224e-04	   -2.87145e-20
    1.43724e+00	    0.00000e+00	    7.81189e-04	    3.45471e-20	   -6.73264e-04	   -9.36949e-20	    2.12883e-20	   -1.00853e-19	   -5.72565e-04	   -1.51594e-20
