#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.49741e-01	    3.23237e-02	    2.00254e-01	    1.94725e-03	    1.82572e-02	    4.72231e-04	   -6.02478e-05	    3.14682e-04	    8.55221e-02	    1.67301e-03
    1.62983e-01	    3.23237e-02	    1.94443e-01	    2.01713e-03	    1.73216e-02	    4.78047e-04	   -5.49219e-05	    3.18565e-04	    8.08516e-02	    1.69176e-03
    1.76280e-01	    3.23237e-02	    1.88368e-01	    2.08565e-03	    1.63578e-02	    4.82717e-04	   -4.95641e-05	    3.21683e-04	    7.60576e-02	    1.70501e-03
    1.89637e-01	    3.23237e-02	    1.82071e-01	    2.15166e-03	    1.53744e-02	    4.86038e-04	   -4.42411e-05	    3.23903e-04	    7.11854e-02	    1.71197e-03
    2.03061e-01	    3.23237e-02	    1.75591e-01	    2.21411e-03	    1.43798e-02	    4.87836e-04	   -3.89967e-05	    3.25110e-04	    6.62785e-02	    1.71198e-03
    2.16555e-01	    3.23237e-02	    1.68969e-01	    2.27202e-03	    1.33817e-02	    4.87982e-04	   -3.38923e-05	    3.25213e-04	    6.13779e-02	    1.70454e-03
    2.30125e-01	    3.23237e-02	    1.62244e-01	    2.32451e-03	    1.23874e-02	    4.86373e-04	   -2.89627e-05	    3.24148e-04	    5.65216e-02	    1.68938e-03
    2.43776e-01	    3.23237e-02	    1.55452e-01	    2.37087e-03	    1.14034e-02	    4.82945e-04	   -2.42446e-05	    3.21870e-04	    5.17443e-02	    1.66635e-03
    2.57513e-01	    3.23237e-02	    1.48629e-01	    2.41046e-03	    1.04360e-02	    4.77669e-04	   -1.97690e-05	    3.18361e-04	    4.70772e-02	    1.63550e-03
    2.71342e-01	    3.23237e-02	    1.41808e-01	    2.44275e-03	    9.49042e-03	    4.70548e-04	   -1.55504e-05	    3.13621e-04	    4.25479e-02	    1.59702e-03
    2.85268e-01	    3.23237e-02	    1.35019e-01	    2.46740e-03	    8.57149e-03	    4.61612e-04	   -1.16179e-05	    3.07672e-04	    3.81802e-02	    1.55124e-03
    2.99297e-01	    3.23237e-02	    1.28292e-01	    2.48413e-03	    7.68330e-03	    4.50921e-04	   -7.96575e-06	    3.00554e-04	    3.39941e-02	    1.49861e-03
    3.13435e-01	    3.23237e-02	    1.21651e-01	    2.49279e-03	    6.82930e-03	    4.38553e-04	   -4.60938e-06	    2.92316e-04	    3.00062e-02	    1.43969e-03
    3.27689e-01	    3.23237e-02	    1.15120e-01	    2.49334e-03	    6.01237e-03	    4.24607e-04	   -1.55121e-06	    2.83025e-04	    2.62294e-02	    1.37512e-03
    3.42063e-01	    3.23237e-02	    1.08720e-01	    2.48584e-03	    5.23478e-03	    4.09199e-04	    1.22302e-06	    2.72762e-04	    2.26734e-02	    1.30561e-03
    3.56565e-01	    3.23237e-02	    1.02469e-01	    2.47042e-03	    4.49829e-03	    3.92454e-04	    3.71401e-06	    2.61606e-04	    1.93449e-02	    1.23189e-03
    3.71202e-01	    3.23237e-02	    9.63845e-02	    2.44733e-03	    3.80417e-03	    3.74509e-04	    5.92691e-06	    2.49649e-04	    1.62477e-02	    1.15476e-03
    3.85979e-01	    3.23237e-02	    9.04790e-02	    2.41686e-03	    3.15323e-03	    3.55508e-04	    7.87620e-06	    2.36989e-04	    1.33830e-02	    1.07501e-03
    4.00905e-01	    3.23237e-02	    8.47646e-02	    2.37938e-03	    2.54590e-03	    3.35597e-04	    9.57153e-06	    2.23720e-04	    1.07497e-02	    9.93420e-04
    4.15987e-01	    3.23237e-02	    7.92507e-02	    2.33528e-03	    1.98223e-03	    3.14926e-04	    1.10213e-05	    2.09947e-04	    8.34474e-03	    9.10767e-04
    4.31231e-01	    3.23237e-02	    7.39449e-02	    2.28504e-03	    1.46196e-03	    2.93650e-04	    1.22455e-05	    1.95768e-04	    6.16322e-03	    8.27799e-04
    4.46646e-01	    3.23237e-02	    6.88530e-02	    2.22913e-03	    9.84546e-04	    2.71913e-04	    1.32558e-05	    1.81284e-04	    4.19874e-03	    7.45231e-04
    4.62241e-01	    3.23237e-02	    6.39792e-02	    2.16808e-03	    5.49208e-04	    2.49872e-04	    1.40561e-05	    1.66593e-04	    2.44359e-03	    6.63730e-04
    4.78022e-01	    3.23237e-02	    5.93260e-02	    2.10243e-03	    1.54941e-04	    2.27668e-04	    1.46722e-05	    1.51798e-04	    8.89030e-04	    5.83917e-04
    4.94000e-01	    3.23237e-02	    5.48945e-02	    2.03273e-03	   -1.99439e-04	    2.05440e-04	    1.51091e-05	    1.36983e-04	   -4.74594e-04	    5.06357e-04
    5.10184e-01	    3.23237e-02	    5.06847e-02	    1.95952e-03	   -5.15266e-04	    1.83332e-04	    1.53742e-05	    1.22251e-04	   -1.65755e-03	    4.31559e-04
    5.26582e-01	    3.23237e-02	    4.66952e-02	    1.88335e-03	   -7.94004e-04	    1.61481e-04	    1.54918e-05	    1.07687e-04	   -2.67062e-03	    3.59963e-04
    5.43205e-01	    3.23237e-02	    4.29237e-02	    1.80478e-03	   -1.03724e-03	    1.40007e-04	    1.54648e-05	    9.33732e-05	   -3.52491e-03	    2.91959e-04
    5.60063e-01	    3.23237e-02	    3.93670e-02	    1.72435e-03	   -1.24663e-03	    1.19037e-04	    1.53017e-05	    7.93984e-05	   -4.23172e-03	    2.27868e-04
    5.77167e-01	    3.23237e-02	    3.60208e-02	    1.64258e-03	   -1.42394e-03	    9.86846e-05	    1.50250e-05	    6.58328e-05	   -4.80241e-03	    1.67953e-04
    5.94528e-01	    3.23237e-02	    3.28806e-02	    1.55998e-03	   -1.57096e-03	    7.90550e-05	    1.46334e-05	    5.27485e-05	   -5.24832e-03	    1.12420e-04
    6.12158e-01	    3.23237e-02	    2.99407e-02	    1.47702e-03	   -1.68955e-03	    6.02519e-05	    1.41448e-05	    4.02155e-05	   -5.58061e-03	    6.14111e-05
    6.30069e-01	    3.23237e-02	    2.71953e-02	    1.39417e-03	   -1.78156e-03	    4.23622e-05	    1.35640e-05	    2.82927e-05	   -5.81026e-03	    1.50194e-05
    6.48274e-01	    3.23237e-02	    2.46379e-02	    1.31186e-03	   -1.84891e-03	    2.54745e-05	    1.29144e-05	    1.70346e-05	   -5.94791e-03	   -2.67259e-05
