#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.22295e+00	    6.57491e-01	    4.43884e-03	    3.04575e-03	    2.89818e-04	    1.22875e-04	    4.90279e-04	    1.85067e-04	    2.63565e-03	    1.87951e-03
    1.25573e+00	    6.57491e-01	    4.08076e-03	    2.83375e-03	    2.12079e-04	    7.23939e-05	    4.13616e-04	    1.41631e-04	    2.31244e-03	    1.66696e-03
    1.28959e+00	    6.57491e-01	    3.73390e-03	    2.62344e-03	    1.39045e-04	    2.46833e-05	    3.39573e-04	    9.95660e-05	    2.00913e-03	    1.46386e-03
    1.32459e+00	    6.57491e-01	    3.39957e-03	    2.41610e-03	    7.13952e-05	   -1.97359e-05	    2.68977e-04	    5.94082e-05	    1.72679e-03	    1.27150e-03
    1.36082e+00	    6.57491e-01	    3.07894e-03	    2.21297e-03	    9.71392e-06	   -6.03952e-05	    2.02575e-04	    2.16597e-05	    1.46624e-03	    1.09099e-03
    1.39834e+00	    6.57491e-01	    2.77311e-03	    2.01523e-03	   -4.55223e-05	   -9.68876e-05	    1.41020e-04	   -1.32221e-05	    1.22801e-03	    9.23252e-04
    1.43724e+00	    6.57491e-01	    2.48300e-03	    1.82398e-03	   -9.39530e-05	   -1.28879e-04	    8.48628e-05	   -4.48350e-05	    1.01237e-03	    7.69025e-04
    1.47762e+00	    6.57491e-01	    2.20942e-03	    1.64027e-03	   -1.35341e-04	   -1.56115e-04	    3.45422e-05	   -7.28415e-05	    8.19295e-04	    6.28826e-04
    1.51957e+00	    6.57491e-01	    1.95300e-03	    1.46501e-03	   -1.69575e-04	   -1.78430e-04	   -9.62390e-06	   -9.69775e-05	    6.48507e-04	    5.02954e-04
    1.56319e+00	    6.57491e-01	    1.71423e-03	    1.29903e-03	   -1.96676e-04	   -1.95754e-04	   -4.74434e-05	   -1.17060e-04	    4.99439e-04	    3.91483e-04
    1.60862e+00	    6.57491e-01	    1.49341e-03	    1.14301e-03	   -2.16792e-04	   -2.08109e-04	   -7.88516e-05	   -1.32993e-04	    3.71277e-04	    2.94262e-04
    1.65598e+00	    6.57491e-01	    1.29066e-03	    9.97523e-04	   -2.30197e-04	   -2.15621e-04	   -1.03912e-04	   -1.44767e-04	    2.62969e-04	    2.10928e-04
    1.70541e+00	    6.57491e-01	    1.10594e-03	    8.62972e-04	   -2.37284e-04	   -2.18507e-04	   -1.22814e-04	   -1.52468e-04	    1.73254e-04	    1.40910e-04
    1.75707e+00	    6.57491e-01	    9.39027e-04	    7.39628e-04	   -2.38554e-04	   -2.17078e-04	   -1.35863e-04	   -1.56268e-04	    1.00692e-04	    8.34535e-05
    1.81113e+00	    6.57491e-01	    7.89511e-04	    6.27602e-04	   -2.34604e-04	   -2.11730e-04	   -1.43476e-04	   -1.56423e-04	    4.36953e-05	    3.76371e-05
    1.86778e+00	    6.57491e-01	    6.56834e-04	    5.26857e-04	   -2.26111e-04	   -2.02932e-04	   -1.46163e-04	   -1.53269e-04	    5.69835e-07	    2.40542e-06
    1.92723e+00	    6.57491e-01	    5.40277e-04	    4.37207e-04	   -2.13810e-04	   -1.91212e-04	   -1.44515e-04	   -1.47207e-04	   -3.04435e-05	   -2.34029e-05
