#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    2.44554e+00	    0.00000e+00	    1.47337e-06	    8.03508e-23	   -3.87954e-06	   -3.77533e-22	    1.66315e-22	   -4.86565e-22	   -3.88979e-06	   -1.74780e-22
    2.53871e+00	    0.00000e+00	    8.28077e-07	    4.17569e-23	   -2.36330e-06	   -2.91627e-22	    3.32629e-22	   -3.56211e-22	   -2.28465e-06	   -9.97632e-23
    2.63821e+00	    0.00000e+00	    4.47048e-07	    2.39225e-23	   -1.38552e-06	   -1.72303e-22	    2.49472e-22	   -1.93420e-22	   -1.28988e-06	   -5.98554e-23
    2.74473e+00	    0.00000e+00	    2.30800e-07	    9.54623e-24	   -7.78423e-07	   -6.82480e-23	    2.28682e-22	   -9.71362e-23	   -6.96977e-07	   -4.17107e-23
    2.85909e+00	    0.00000e+00	    1.13358e-07	    5.31772e-24	   -4.17017e-07	   -5.33836e-23	    5.19733e-23	   -6.09326e-23	   -3.58605e-07	   -1.81072e-23
    2.98223e+00	    0.00000e+00	    5.26536e-08	    2.59934e-24	   -2.11812e-07	   -1.67533e-23	    4.67760e-23	   -2.65557e-23	   -1.74669e-07	   -1.00365e-23
    3.11524e+00	    0.00000e+00	    2.29680e-08	    1.12735e-24	   -1.01315e-07	   -1.36378e-23	    1.03947e-23	   -1.52823e-23	   -7.99881e-08	   -4.53091e-24
    3.25941e+00	    0.00000e+00	    9.33217e-09	    4.24723e-25	   -4.52784e-08	   -5.09340e-24	    2.59866e-24	   -7.17271e-24	   -3.41628e-08	   -1.66725e-24
    3.41626e+00	    0.00000e+00	    3.49805e-09	    1.52549e-25	   -1.87309e-08	   -1.78223e-24	   -3.24833e-25	   -2.10025e-24	   -1.34799e-08	   -6.51094e-25
    3.58761e+00	    0.00000e+00	    1.19567e-09	    5.58026e-26	   -7.09244e-09	   -7.24516e-25	    1.46175e-24	   -1.15881e-24	   -4.85808e-09	   -1.37549e-25

    6.46257e-03	    3.23237e-02	    4.54984e-01	    3.35381e-03	    5.56406e-02	    1.09037e-03	   -2.15448e-04	    7.26539e-04	    2.04444e-01	    3.01422e-03
    1.93899e-02	    3.23237e-02	    4.53878e-01	    3.36915e-03	    5.54059e-02	    1.09296e-03	   -2.13918e-04	    7.28265e-04	    2.03526e-01	    3.02169e-03
    3.23237e-02	    3.23237e-02	    4.51674e-01	    3.39940e-03	    5.49397e-02	    1.09801e-03	   -2.10885e-04	    7.31636e-04	    2.01701e-01	    3.03619e-03
    4.52683e-02	    3.23237e-02	    4.48395e-01	    3.44400e-03	    5.42478e-02	    1.10530e-03	   -2.06406e-04	    7.36495e-04	    1.98995e-01	    3.05704e-03
    5.82280e-02	    3.23237e-02	    4.44067e-01	    3.50189e-03	    5.33391e-02	    1.11447e-03	   -2.00565e-04	    7.42613e-04	    1.95443e-01	    3.08316e-03
    7.12073e-02	    3.23237e-02	    4.38730e-01	    3.57181e-03	    5.22248e-02	    1.12510e-03	   -1.93464e-04	    7.49701e-04	    1.91091e-01	    3.11318e-03
    8.42105e-02	    3.23237e-02	    4.32428e-01	    3.65225e-03	    5.09188e-02	    1.13668e-03	   -1.85231e-04	    7.57420e-04	    1.85994e-01	    3.14553e-03
    9.72420e-02	    3.23237e-02	    4.25216e-01	    3.74147e-03	    4.94365e-02	    1.14863e-03	   -1.76005e-04	    7.65395e-04	    1.80215e-01	    3.17847e-03
    1.10306e-01	    3.23237e-02	    4.17152e-01	    3.83761e-03	    4.77954e-02	    1.16037e-03	   -1.65936e-04	    7.73227e-04	    1.73824e-01	    3.21014e-03
    1.23408e-01	    3.23237e-02	    4.08302e-01	    3.93865e-03	    4.60140e-02	    1.17129e-03	   -1.55203e-04	    7.80511e-04	    1.66897e-01	    3.23867e-03
    1.36552e-01	    3.23237e-02	    3.98735e-01	    4.04254e-03	    4.41116e-02	    1.18079e-03	   -1.43953e-04	    7.86858e-04	    1.59512e-01	    3.26225e-03
    1.49741e-01	    3.23237e-02	    3.88523e-01	    4.14725e-03	    4.21081e-02	    1.18831e-03	   -1.32358e-04	    7.91884e-04	    1.51748e-01	    3.27916e-03
    1.62983e-01	    3.23237e-02	    3.77739e-01	    4.25074e-03	    4.00235e-02	    1.19334e-03	   -1.20569e-04	    7.95248e-04	    1.43688e-01	    3.28783e-03
