#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    9.43076e-01	    0.00000e+00	    1.13726e-02	    3.97657e-19	   -3.37045e-03	   -4.15777e-19	    7.66377e-19	   -4.55368e-19	   -9.59949e-03	   -3.71421e-19
    9.67799e-01	    0.00000e+00	    9.60326e-03	    4.28823e-19	   -3.04476e-03	   -4.13281e-19	    1.10699e-18	   -4.24343e-19	   -8.44509e-03	   -4.00303e-19
    9.93148e-01	    0.00000e+00	    8.07336e-03	    4.07086e-19	   -2.73603e-03	   -2.64811e-19	    1.02184e-18	   -4.38715e-19	   -7.39143e-03	   -4.21504e-19
    1.01916e+00	    0.00000e+00	    6.75567e-03	    3.35793e-19	   -2.44535e-03	   -2.52648e-19	    0.00000e+00	   -3.41518e-19	   -6.43508e-03	   -3.09199e-19
    1.04586e+00	    0.00000e+00	    5.62542e-03	    2.57958e-19	   -2.17346e-03	   -3.22132e-19	    8.51530e-19	   -2.94706e-19	   -5.57188e-03	   -2.77237e-19
    1.07329e+00	    0.00000e+00	    4.66011e-03	    2.31524e-19	   -1.92078e-03	   -1.76676e-19	    5.10918e-19	   -2.55580e-19	   -4.79714e-03	   -2.30736e-19
    1.10150e+00	    0.00000e+00	    3.83939e-03	    1.91184e-19	   -1.68743e-03	   -2.24055e-19	   -3.91378e-11	   -2.73972e-19	   -4.10577e-03	   -1.78287e-19
    1.13052e+00	    0.00000e+00	    3.14507e-03	    1.65913e-19	   -1.47336e-03	   -1.52779e-19	    3.40612e-19	   -2.04098e-19	   -3.49248e-03	   -1.91887e-19
    1.16041e+00	    0.00000e+00	    2.56068e-03	    1.23368e-19	   -1.27825e-03	   -1.70661e-19	    1.27730e-19	   -2.28738e-19	   -2.95174e-03	   -1.15463e-19
    1.19120e+00	    0.00000e+00	    2.07151e-03	    7.51375e-20	   -1.10162e-03	   -1.03733e-19	    2.12883e-19	   -9.94697e-20	   -2.47801e-03	   -1.35505e-19
    1.22295e+00	    0.00000e+00	    1.66440e-03	    7.02172e-20	   -9.42793e-04	   -1.11783e-19	   -8.79446e-15	   -1.41813e-19	   -2.06564e-03	   -1.24902e-19
    1.25573e+00	    0.00000e+00	    1.32769e-03	    5.06520e-20	   -8.00994e-04	   -7.23949e-20	    2.12883e-19	   -1.20101e-19	   -1.70916e-03	   -7.84528e-20
    1.28959e+00	    0.00000e+00	    1.05101e-03	    5.18151e-20	   -6.75311e-04	   -7.82675e-20	    1.06441e-19	   -7.86158e-20	   -1.40318e-03	   -4.69916e-20
    1.32459e+00	    0.00000e+00	    8.25241e-04	    3.24139e-20	   -5.64746e-04	   -7.56465e-20	    4.04038e-13	   -8.55980e-20	   -1.14249e-03	   -5.46253e-20
    1.36082e+00	    0.00000e+00	    6.42404e-04	    2.78382e-20	   -4.68273e-04	   -5.83035e-20	   -4.16019e-12	   -6.08241e-20	   -9.22149e-04	   -3.48499e-20
    1.39834e+00	    0.00000e+00	    4.95496e-04	    2.78059e-20	   -3.84784e-04	   -4.48351e-20	   -4.44163e-14	   -4.88381e-20	   -7.37455e-04	   -3.09321e-20
    1.43724e+00	    0.00000e+00	    3.78459e-04	    1.68347e-20	   -3.13166e-04	   -4.62942e-20	    0.00000e+00	   -6.08241e-20	   -5.83991e-04	   -3.27830e-20
    1.47762e+00	    0.00000e+00	    2.86054e-04	    1.40541e-20	   -2.52291e-04	   -2.77156e-20	    1.71277e-12	   -3.94040e-20	   -4.57656e-04	   -1.49375e-20
    1.51957e+00	    0.00000e+00	    2.13815e-04	    8.75095e-21	   -2.01065e-04	   -2.70134e-20	    3.16239e-11	   -3.08165e-20	   -3.54694e-04	   -1.61769e-20
    1.56319e+00	    0.00000e+00	    1.57924e-04	    7.76454e-21	   -1.58401e-04	   -1.30329e-20	    3.72545e-20	   -2.20411e-20	   -2.71659e-04	   -1.31027e-20
    1.60862e+00	    0.00000e+00	    1.15162e-04	    4.18499e-21	   -1.23262e-04	   -1.14266e-20	    2.92714e-20	   -1.32191e-20	   -2.05446e-04	   -1.14463e-20
